14.571861982345581,16384
92.09891414642334,383
98.54891657829285,1883
99.08553624153137,1322
99.3215217590332,397
99.37982153892517,250
99.52281069755554,218
99.76234579086304,402
100.48242425918579,402
100.65253806114197,1324
101.16719269752502,2230
101.60063815116882,398
102.21889042854309,424
102.47090148925781,129
102.89284896850586,378
103.92788648605347,215
104.07821583747864,1362
104.10794186592102,206
105.10191130638123,190
105.1451506614685,397
105.35859513282776,4094
114.1768069267273,11477
114.44118523597717,218
115.21953392028809,37
115.81938624382019,446
115.9472713470459,190
116.13344287872314,209
116.30820965766907,209
116.34970951080322,4082
116.41389060020447,100
116.99976992607117,1096
117.57764840126038,1015
118.39033317565918,209
118.6300048828125,209
119.17080879211426,73
119.40171360969543,466
119.6584541797638,2244
119.82795238494873,387
120.39845681190491,100
120.77032160758972,4082
121.23460626602173,398
122.32265949249268,221
122.68419432640076,1094
122.82343053817749,416
122.96108818054199,405
123.44143962860107,1037
124.28500580787659,970
124.4662036895752,209
124.534987449646,907
124.58288407325745,190
124.69858312606812,329
124.82008218765259,1128
124.86758589744568,133
125.00977563858032,1322
125.80931448936462,1105
126.34963274002075,409
127.18878769874573,1066
127.56804943084717,209
127.91849684715271,1322
128.18625712394714,11
128.64785313606262,1074
129.22331643104553,381
129.46082830429077,4103
129.5947322845459,1113
129.86060690879822,1084
130.16185522079468,4097
130.27351212501526,1234
130.4019856452942,1127
130.8069896697998,1531
131.1011745929718,50
131.4160475730896,2599
131.5582995414734,1149
132.18021726608276,135
132.40990710258484,440
133.3889980316162,1124
133.59140539169312,624
133.61919975280762,2000
133.72985458374023,868
133.75737524032593,899
133.7827467918396,1201
133.86862874031067,908
134.06500244140625,172
134.25484538078308,190
134.6617612838745,1597
134.84413123130798,252
134.95355820655823,1050
134.98428440093994,1359
135.10227417945862,1113
135.12583541870117,1136
135.8856077194214,1123
136.0655963420868,1092
136.09738111495972,1322
136.15466856956482,897
136.17758917808533,22
136.22823357582092,883
136.34415650367737,1074
136.54887676239014,1166
136.5746307373047,1085
137.05773043632507,2912
137.1955108642578,4088
137.25487232208252,1158
137.2795696258545,1005
137.6935682296753,1205
137.7678303718567,4116
138.26293849945068,206
138.511723279953,1386
138.79886555671692,1223
138.97504997253418,1025
139.1517436504364,5277
139.2246708869934,1109
139.38721442222595,226
139.77320790290833,1241
140.05528950691223,984
140.28522157669067,218
140.62802290916443,190
140.66057658195496,1037
140.72948789596558,897
140.78606867790222,1121
140.81156015396118,2062
140.8829972743988,878
140.94310331344604,1192
141.33967113494873,981
141.53264212608337,1106
141.6818823814392,215
141.71406769752502,1515
141.7880256175995,917
141.97280764579773,2108
142.05848217010498,429
142.21192336082458,1121
142.4483106136322,1142
142.55849027633667,899
142.6793200969696,842
142.75494599342346,1102
143.00029158592224,215
143.1691176891327,907
143.28934454917908,1321
143.55690908432007,1522
143.96501660346985,871
144.2265980243683,1098
144.6258614063263,218
144.8043863773346,991
145.07374024391174,1531
145.1675319671631,1008
146.1545717716217,1093
146.1921763420105,408
146.40680074691772,1074
147.66840434074402,1044
148.0429027080536,1251
148.27629685401917,1137
148.36047530174255,1008
148.48338341712952,1001
148.51566195487976,929
148.55005383491516,1469
148.5885443687439,909
148.66606950759888,1026
148.88644695281982,4090
149.38478112220764,404
149.52111196517944,218
151.1037790775299,190
151.27675080299377,2108
151.5103702545166,1856
151.6991527080536,401
151.8334665298462,206
151.91676545143127,984
151.9964942932129,1034
152.2258141040802,1036
152.4680459499359,1152
152.50936841964722,1920
152.85936307907104,1006
152.89737629890442,941
152.9883644580841,1538
153.2310266494751,1322
153.3253436088562,1092
153.56401443481445,1148
153.97979760169983,986
154.121031999588,34
154.15524554252625,393
154.6554820537567,1083
155.15635108947754,218
155.40323638916016,1108
155.95031261444092,129
155.98953104019165,560
156.02784204483032,4082
156.08792233467102,402
156.1208188533783,3026
156.4160451889038,218
156.6047327518463,1118
157.01739406585693,1001
157.06087040901184,897
157.3633472919464,2303
157.46017718315125,1150
157.59548258781433,1076
157.68391728401184,1125
157.76976990699768,1769
158.34920382499695,388
158.48968386650085,65
158.99684286117554,1459
159.0447211265564,215
159.89445972442627,1092
160.10005164146423,180
161.31730365753174,991
161.4110882282257,2217
161.5062379837036,383
162.00707483291626,1026
162.0459496974945,135
162.76539611816406,1156
163.01037001609802,1087
163.3535873889923,892
163.55111575126648,176
163.74225854873657,1103
163.82857179641724,1008
164.11957550048828,400
164.39510440826416,6257
164.59554934501648,1079
164.91313982009888,981
165.06163239479065,1108
165.0988326072693,989
166.37607216835022,1066
166.71616983413696,1091
166.81642079353333,1081
166.91233277320862,480
167.17811799049377,421
167.3890519142151,1036
167.93644976615906,2157
168.38355565071106,855
168.64614176750183,1149
169.6775484085083,2429
169.77679133415222,1977
169.818838596344,49
170.3358507156372,416
170.37371063232422,1264
170.51615190505981,1512
170.84510326385498,183
170.88124680519104,1322
171.06561517715454,1065
171.44368648529053,986
171.53353929519653,2291
171.9919912815094,960
172.25215411186218,1242
172.71109247207642,1326
173.28713417053223,2008
173.57326912879944,2233
173.97533464431763,1088
175.04854440689087,2238
175.164936542511,221
175.67578959465027,3340
175.73187899589539,999
175.9478313922882,1115
176.04539895057678,1126
176.1439483165741,1156
176.73781299591064,136
176.8991255760193,1030
176.94037890434265,1090
177.33641934394836,1113
177.62463927268982,1158
177.78766989707947,408
178.00767159461975,1136
178.41124653816223,1857
178.47305870056152,1031
178.58035445213318,3437
179.05444884300232,1189
179.16727900505066,203
179.44153213500977,1287
180.16725826263428,1092
180.21486473083496,1025
180.3774962425232,967
180.47537183761597,100
180.51339483261108,344
180.7917721271515,904
181.01162886619568,1013
181.61232113838196,203
182.0107684135437,1008
182.11267066001892,962
182.39172053337097,4092
182.45349144935608,209
182.49443340301514,989
183.07356786727905,537
183.33149433135986,887
183.37246751785278,4097
183.53435230255127,221
184.13039207458496,991
185.1170563697815,856
185.1559362411499,1032
185.39143228530884,1322
185.58222270011902,1018
185.71610403060913,1016
186.06004667282104,5264
186.48695969581604,1076
187.05243635177612,1047
187.56879377365112,1145
187.65950632095337,176
187.7973096370697,322
187.88301730155945,1125
188.07824969291687,2318
188.12357258796692,218
188.20712971687317,437
188.4206988811493,1102
189.19946336746216,1054
189.30050468444824,444
189.46454286575317,1046
190.03257727622986,431
190.7936451435089,3522
191.02766752243042,899
191.5656762123108,1318
191.6600775718689,416
192.14993834495544,1197
192.21067643165588,1025
192.67559695243835,2140
192.77578902244568,1111
193.11713552474976,1035
193.25461101531982,2005
193.2985179424286,1512
193.48965787887573,1058
193.62487125396729,1141
193.70903182029724,1096
194.11130094528198,134
194.58608865737915,2620
194.7947120666504,385
195.488707780838,136
195.6334993839264,4087
196.00961351394653,413
196.33849501609802,1035
196.54602456092834,1208
197.02713823318481,100
197.0642282962799,1022
197.10092568397522,999
197.18672561645508,4092
197.40288090705872,1322
197.44273495674133,1077
197.4757785797119,1026
198.1100356578827,209
198.2539894580841,133
198.56163907051086,904
199.03571224212646,408
199.1303734779358,418
199.69926071166992,1116
200.1210401058197,221
200.41964173316956,1016
201.19981265068054,2213
201.4588029384613,316
201.70203948020935,401
201.89426827430725,138
201.92923069000244,138
202.2171561717987,945
202.35532641410828,137
202.59431552886963,1034
203.11547923088074,209
203.56021165847778,440
203.69992423057556,1008
203.78368139266968,1054
204.05849933624268,174
204.31949639320374,1172
204.68788194656372,1152
204.87874221801758,1021
204.9152171611786,1129
204.9978222846985,980
205.17136240005493,1096
205.599999666214,1037
205.7358283996582,136
205.82006669044495,2257
205.86270117759705,1026
206.49205613136292,2216
206.5499348640442,1016
206.98891687393188,391
207.59691333770752,815
207.69825649261475,891
208.54244923591614,1170
208.5848262310028,30
208.73385572433472,1062
209.0056140422821,410
209.04564881324768,1046
209.48071789741516,4086
209.8930220603943,954
210.05386543273926,1059
210.37697315216064,1044
210.47681784629822,5155
210.55336046218872,4114
210.6772198677063,1079
210.95398378372192,215
211.22298669815063,618
211.2644646167755,1136
211.95995998382568,1052
212.0064742565155,4090
212.19066548347473,422
212.34940576553345,943
212.92498111724854,1048
213.87224650382996,100
214.0737373828888,1026
214.10946536064148,1016
214.14336013793945,384
214.37697458267212,19
214.46527194976807,1003
214.59816479682922,307
214.73017120361328,1008
215.08271431922913,1030
215.33446407318115,218
215.47588062286377,393
215.51152539253235,1101
215.751531124115,836
215.78883528709412,1022
215.92406821250916,1023
216.01368379592896,1043
216.26640391349792,1008
216.69684672355652,1158
216.7933051586151,1121
216.82928252220154,1322
216.97677397727966,1926
217.3199417591095,2093
217.46990537643433,2284
218.27214002609253,209
218.41485857963562,399
218.97032594680786,8192
219.07736349105835,418
219.15696668624878,410
219.38838863372803,1362
219.92524909973145,190
219.9626281261444,1044
220.10126614570618,1042
220.18570041656494,215
220.33630681037903,897
220.43751668930054,218
220.5941071510315,1111
220.75197172164917,1016
220.7909619808197,209
220.89423608779907,2271
221.19902276992798,1424
221.50135779380798,100
221.91860699653625,218
221.96048498153687,1168
222.06310725212097,472
222.16413497924805,1242
222.46315813064575,209
222.79739594459534,215
